TIMESTAMP,NEE_VUT_REF,Cumulative
20040714,-0.769206,41.6343301
20040715,-0.823793,40.8105371
20040716,-0.763984,40.0465531
20040717,-1.05792,38.9886331
20040718,-0.858679,38.1299541
20040719,0.708692,38.8386461
20040720,0.373963,39.2126091
20040721,-0.536952,38.6756571
20040722,-0.294038,38.3816191
20040723,-0.460765,37.9208541
20040724,-0.432365,37.4884891
20040725,-0.994064,36.4944251
20040726,-0.225653,36.2687721
20040727,0.229066,36.4978381
20040728,-0.0996562,36.3981819
20040729,-0.622983,35.7751989
20040730,-0.654032,35.1211669
20040731,0.173358,35.2945249
20040801,-0.166618,35.1279069
20040802,-0.660477,34.4674299
20040803,-0.562551,33.9048789
20040804,-0.104523,33.8003559
20040805,-0.0894443,33.7109116
20040806,-0.600029,33.1108826
20040807,-0.441733,32.6691496
20040808,-0.358564,32.3105856
20040809,-0.385274,31.9253116
20040810,-0.344503,31.5808086
20040811,-0.324938,31.2558706
20040812,-0.435742,30.8201286
20040813,-0.275523,30.5446056
20040814,-0.285765,30.2588406
20040815,-0.103983,30.1548576
20040816,-0.152983,30.0018746
20040817,0.0422097,30.0440843
20040818,0.105493,30.1495773
20040819,-0.0874702,30.0621071
20040820,0.175245,30.2373521
20040821,0.140994,30.3783461
20040822,0.252567,30.6309131
20040823,0.284729,30.9156421
20040824,0.434628,31.3502701
20040825,0.355797,31.7060671
20040826,0.481344,32.1874111
20040827,0.40316,32.5905711
20040828,0.383751,32.9743221
20040829,0.38575,33.3600721
20040830,0.667512,34.0275841
20040831,0.522288,34.5498721
20040901,0.630126,35.1799981
20040902,0.598657,35.7786551
20040903,0.468587,36.2472421
20040904,0.457226,36.7044681
20040905,-0.0587702,36.6456979
20040906,0.502269,37.1479669
20040907,0.311003,37.4589699
20040908,0.613595,38.0725649
20040909,0.817899,38.8904639
20040910,0.663744,39.5542079
20040911,0.608794,40.1630019
20040912,0.530264,40.6932659
20040913,0.718149,41.4114149
20040914,0.705137,42.1165519
20040915,0.636616,42.7531679
20040916,0.578631,43.3317989
20040917,0.841237,44.1730359
20040918,0.632963,44.8059989
20040919,0.70703,45.5130289
20040920,0.805882,46.3189109
20040921,0.95696,47.2758709
20040922,0.663805,47.9396759
20040923,0.772023,48.7116989
20040924,0.557799,49.2694979
20040925,1.05615,50.3256479
20040926,1.06639,51.3920379
20040927,0.833815,52.2258529
20040928,0.825338,53.0511909
20040929,0.716971,53.7681619
20040930,0.884069,54.6522309
20041001,0.992696,55.6449269
20041002,0.640161,56.2850879
20041003,0.711749,56.9968369
20041004,0.792522,57.7893589
20041005,0.935273,58.7246319
20041006,0.797559,59.5221909
20041007,0.801683,60.3238739
20041008,0.624847,60.9487209
20041009,0.727245,61.6759659
20041010,0.758163,62.4341289
20041011,0.892244,63.3263729
20041012,1.03194,64.3583129
20041013,0.869706,65.2280189
20041014,0.88123,66.1092489
20041015,0.64511,66.7543589
20041016,0.959832,67.7141909
20041017,0.816494,68.5306849
20041018,0.936559,69.4672439
20041019,1.11584,70.5830839
20041020,0.910102,71.4931859
20041021,1.20585,72.6990359
20041022,0.834915,73.5339509
20041023,0.776652,74.3106029
20041024,0.842331,75.1529339
20041025,1.01458,76.1675139
20041026,1.21054,77.3780539
20041027,1.02385,78.4019039
20041028,1.03676,79.4386639
20041029,0.731296,80.1699599
20041030,0.87747,81.0474299
20041031,0.895204,81.9426339
20041101,1.07117,83.0138039
20041102,1.28384,84.2976439
20041103,1.0766,85.3742439
20041104,1.06266,86.4369039
20041105,0.740751,87.1776549
20041106,0.887522,88.0651769
20041107,0.910067,88.9752439
20041108,1.09963,90.0748739
20041109,1.3303,91.4051739
20041110,1.0766,92.4817739
20041111,1.07875,93.5605239
20041112,0.494556,94.0550799
20041113,0.521238,94.5763179
20041114,0.424969,95.0012869
20041115,0.494556,95.4958429
20041116,0.521238,96.0170809
20041117,0.424969,96.4420499
20041118,0.494556,96.9366059
20041119,0.521238,97.4578439
20041120,0.424969,97.8828129
20041121,0.494556,98.3773689
20041122,0.521238,98.8986069
20041123,0.424969,99.3235759
20041124,0.494556,99.8181319
20041125,0.521238,100.3393699
20041126,0.424969,100.7643389
20041127,0.494556,101.2588949
20041128,0.521238,101.7801329
20041129,0.424969,102.2051019
20041130,0.494556,102.6996579
20041201,0.521238,103.2208959
20041202,0.424969,103.6458649
20041203,0.494556,104.1404209
20041204,0.521238,104.6616589
20041205,0.424969,105.0866279
20041206,0.494556,105.5811839
20041207,0.521238,106.1024219
20041208,0.424969,106.5273909
20041209,0.494556,107.0219469
20041210,0.521238,107.5431849
20041211,0.424969,107.9681539
20041212,0.494556,108.4627099
20041213,0.521238,108.9839479
20041214,0.424969,109.4089169
20041215,0.494556,109.9034729
20041216,0.521238,110.4247109
20041217,0.424969,110.8496799
20041218,0.494556,111.3442359
20041219,0.521238,111.8654739
20041220,0.424969,112.2904429
20041221,0.494556,112.7849989
20041222,0.521238,113.3062369
20041223,0.424969,113.7312059
20041224,0.494556,114.2257619
20041225,0.521238,114.7469999
20041226,0.424969,115.1719689
20041227,0.494556,115.6665249
20041228,0.521238,116.1877629
20041229,0.424969,116.6127319
20041230,0.494556,117.1072879
20041231,0.521238,117.6285259
20050101,0.424969,118.0534949
20050102,0.494556,118.5480509
20050103,0.521238,119.0692889
20050104,0.42142,119.4907089
20050105,0.479592,119.9703009
20050106,0.440932,120.4112329
20050107,0.293088,120.7043209
20050108,0.253147,120.9574679
20050109,0.172883,121.1303509
20050110,0.118085,121.2484359
20050111,0.125507,121.3739429
20050112,0.108716,121.4826589
20050113,0.108186,121.5908449
20050114,0.125507,121.7163519
20050115,0.108716,121.8250679
20050116,0.108186,121.9332539
20050117,0.125507,122.0587609
20050118,0.108716,122.1674769
20050119,0.108186,122.2756629
20050120,0.125507,122.4011699
20050121,0.108716,122.5098859
20050122,0.108186,122.6180719
20050123,0.125507,122.7435789
20050124,0.108716,122.8522949
20050125,0.108186,122.9604809
20050126,0.125507,123.0859879
20050127,0.108716,123.1947039
20050128,0.108186,123.3028899
20050129,0.125507,123.4283969
20050130,0.108716,123.5371129
20050131,0.108186,123.6452989
20050201,0.125507,123.7708059
20050202,0.108716,123.8795219
20050203,0.108186,123.9877079
20050204,0.125507,124.1132149
20050205,0.108716,124.2219309
20050206,0.108186,124.3301169
20050207,0.125507,124.4556239
20050208,0.108716,124.5643399
20050209,0.108186,124.6725259
20050210,0.125507,124.7980329
20050211,0.108716,124.9067489
20050212,0.108186,125.0149349
20050213,0.125507,125.1404419
20050214,0.108716,125.2491579
20050215,0.108186,125.3573439
20050216,0.125507,125.4828509
20050217,0.108716,125.5915669
20050218,0.108186,125.6997529
20050219,0.125507,125.8252599
20050220,0.108716,125.9339759
20050221,0.108186,126.0421619
20050222,0.125507,126.1676689
20050223,0.108716,126.2763849
20050224,0.108186,126.3845709
20050225,0.125507,126.5100779
20050226,0.108716,126.6187939
20050227,0.108186,126.7269799
20050228,0.125507,126.8524869
20050301,0.108716,126.9612029
20050302,0.108186,127.0693889
20050303,0.125507,127.1948959
20050304,0.108716,127.3036119
20050305,0.108186,127.4117979
20050306,0.125507,127.5373049
20050307,0.276896,127.8142009
20050308,0.224924,128.0391249
20050309,0.230604,128.2697289
20050310,0.205731,128.4754599
20050311,0.196594,128.6720539
20050312,0.221955,128.8940089
20050313,0.210084,129.1040929
20050314,0.286288,129.3903809
20050315,0.254584,129.6449649
20050316,0.206313,129.8512779
20050317,0.194521,130.0457989
20050318,0.211199,130.2569979
20050319,0.197472,130.4544699
20050320,0.221885,130.6763549
20050321,0.301129,130.9774839
20050322,0.256685,131.2341689
20050323,0.194396,131.4285649
20050324,0.203935,131.6324999
20050325,0.186971,131.8194709
20050326,0.217307,132.0367779
20050327,0.220594,132.2573719
20050328,0.30401,132.5613819
20050329,0.227079,132.7884609
20050330,0.257262,133.0457229
20050331,0.158404,133.2041269
20050401,0.177844,133.3819709
20050402,0.212723,133.5946939
20050403,0.198988,133.7936819
20050404,0.332434,134.1261159
20050405,0.221701,134.3478169
20050406,0.172094,134.5199109
20050407,0.159418,134.6793289
20050408,0.233241,134.9125699
20050409,0.227478,135.1400479
20050410,0.233622,135.3736699
20050411,0.267577,135.6412469
20050412,0.223152,135.8643989
20050413,0.184917,136.0493159
20050414,0.285947,136.3352629
20050415,0.237377,136.5726399
20050416,0.213191,136.7858309
20050417,0.220039,137.0058699
20050418,0.222476,137.2283459
20050419,0.202364,137.4307099
20050420,0.177931,137.6086409
20050421,0.138125,137.7467659
20050422,0.175687,137.9224529
20050423,0.126376,138.0488289
20050424,0.169418,138.2182469
20050425,0.197139,138.4153859
20050426,0.130346,138.5457319
20050427,0.115066,138.6607979
20050428,0.141351,138.8021489
20050429,0.125913,138.9280619
20050430,0.139668,139.0677299
20050501,0.233671,139.3014009
20050502,0.222641,139.5240419
20050503,0.187159,139.7112009
20050504,0.114476,139.8256769
20050505,0.151362,139.9770389
20050506,0.103104,140.0801429
20050507,0.113834,140.1939769
20050508,0.186967,140.3809439
20050509,0.132385,140.5133289
20050510,0.162965,140.6762939
20050511,0.119338,140.7956319
20050512,0.111714,140.9073459
20050513,0.100625,141.0079709
20050514,0.168973,141.1769439
20050515,0.156783,141.3337269
20050516,0.158326,141.4920529
20050517,0.156797,141.6488499
20050518,0.038315,141.6871649
20050519,0.139987,141.8271519
20050520,0.0622261,141.889378
20050521,0.0812496,141.9706276
20050522,0.0750048,142.0456324
20050523,0.144643,142.1902754
20050524,0.112349,142.3026244
20050525,0.10224,142.4048644
20050526,0.102731,142.5075954
20050527,0.0829798,142.5905752
20050528,0.115418,142.7059932
20050529,0.102201,142.8081942
20050530,0.142767,142.9509612
20050531,0.114227,143.0651882
20050601,0.100596,143.1657842
20050602,0.0767056,143.2424898
20050603,0.0629773,143.3054671
20050604,0.0225966,143.3280637
20050605,0.0364347,143.3644984
20050606,0.0754009,143.4398993
20050607,0.0160539,143.4559532
20050608,-0.0688857,143.3870675
20050609,-0.0759345,143.311133
20050610,-0.0595564,143.2515766
20050611,-0.0785624,143.1730142
20050612,-0.0254959,143.1475183
20050613,-0.0295587,143.1179596
20050614,0.053327,143.1712866
20050615,-0.0698623,143.1014243
20050616,-0.166059,142.9353653
20050617,-0.338257,142.5971083
20050618,-0.401622,142.1954863
20050619,-0.493102,141.7023843
20050620,-0.0157966,141.6865877
20050621,-0.0464262,141.6401615
20050622,-0.500853,141.1393085
20050623,-0.405043,140.7342655
20050624,-0.495666,140.2385995
20050625,-0.752458,139.4861415
20050626,-0.761991,138.7241505
20050627,-0.778636,137.9455145
20050628,-0.68404,137.2614745
20050629,-0.434047,136.8274275
20050630,-0.870205,135.9572225
20050701,-0.70312,135.2541025
20050702,-0.696569,134.5575335
20050703,-0.723488,133.8340455
20050704,-0.889741,132.9443045
20050705,-0.0563522,132.8879523
20050706,-0.401361,132.4865913
20050707,0.103451,132.5900423
20050708,0.103615,132.6936573
20050709,-1.12762,131.5660373
20050710,-0.767697,130.7983403
20050711,-1.01721,129.7811303
20050712,-1.16525,128.6158803
20050713,-1.43967,127.1762103
20050714,-1.23011,125.9461003
20050715,-1.12924,124.8168603
20050716,-1.2808,123.5360603
20050717,-1.1786,122.3574603
20050718,-1.22362,121.1338403
20050719,-1.2517,119.8821403
20050720,-0.966349,118.9157913
20050721,-0.876669,118.0391223
20050722,-1.02018,117.0189423
20050723,-0.95112,116.0678223
20050724,-0.810452,115.2573703
20050725,-0.771904,114.4854663
20050726,-0.644102,113.8413643
20050727,-0.851856,112.9895083
20050728,-0.626836,112.3626723
20050729,-0.39932,111.9633523
20050730,-0.792165,111.1711873
20050731,-0.603913,110.5672743
20050801,-0.705593,109.8616813
20050802,-0.746382,109.1152993
20050803,-0.530043,108.5852563
20050804,-0.786724,107.7985323
20050805,-0.556191,107.2423413
20050806,-0.752215,106.4901263
20050807,-0.733965,105.7561613
20050808,-0.35725,105.3989113
20050809,-0.23406,105.1648513
20050810,-0.345229,104.8196223
20050811,-0.355519,104.4641033
20050812,-0.297115,104.1669883
20050813,0.0511623,104.2181506
20050814,-0.0523656,104.165785
20050815,-0.182886,103.982899
20050816,-0.126137,103.856762
20050817,0.0670166,103.9237786
20050818,0.174505,104.0982836
20050819,0.30199,104.4002736
20050820,0.0728963,104.4731699
20050821,0.132758,104.6059279
20050822,0.115539,104.7214669
20050823,0.158229,104.8796959
20050824,0.316758,105.1964539
20050825,0.208719,105.4051729
20050826,0.166562,105.5717349
20050827,0.248385,105.8201199
20050828,0.179583,105.9997029
20050829,0.242472,106.2421749
20050830,0.329116,106.5712909
20050831,0.375549,106.9468399
20050901,0.254438,107.2012779
20050902,0.286244,107.4875219
20050903,0.252142,107.7396639
20050904,0.264566,108.0042299
20050905,0.402919,108.4071489
20050906,0.377502,108.7846509
20050907,0.376754,109.1614049
20050908,0.318401,109.4798059
20050909,0.25987,109.7396759
20050910,0.212177,109.9518529
20050911,0.239644,110.1914969
20050912,0.334738,110.5262349
20050913,0.517201,111.0434359
20050914,0.466718,111.5101539
20050915,0.26801,111.7781639
20050916,0.301156,112.0793199
20050917,0.442411,112.5217309
20050918,0.40252,112.9242509
20050919,0.52463,113.4488809
20050920,0.679156,114.1280369
20050921,0.566697,114.6947339
20050922,0.585848,115.2805819
20050923,0.609877,115.8904589
20050924,0.608779,116.4992379
20050925,0.518756,117.0179939
20050926,0.45322,117.4712139
20050927,0.531113,118.0023269
20050928,0.532463,118.5347899
20050929,0.385488,118.9202779
20050930,0.414935,119.3352129
20051001,0.341633,119.6768459
20051002,0.421415,120.0982609
20051003,0.539181,120.6374419
20051004,0.624394,121.2618359
20051005,0.546512,121.8083479
20051006,0.486184,122.2945319
20051007,0.428204,122.7227359
20051008,0.416837,123.1395729
20051009,0.431105,123.5706779
20051010,0.553432,124.1241099
20051011,0.625515,124.7496249
20051012,0.580432,125.3300569
20051013,0.563796,125.8938529
20051014,0.518395,126.4122479
20051015,0.551068,126.9633159
20051016,0.472333,127.4356489
20051017,0.634641,128.0702899
20051018,0.721078,128.7913679
20051019,0.655386,129.4467539
20051020,0.578253,130.0250069
20051021,0.535511,130.5605179
20051022,0.546795,131.1073129
20051023,0.557616,131.6649289
20051024,0.693435,132.3583639
20051025,0.77626,133.1346239
20051026,0.702904,133.8375279
20051027,0.604457,134.4419849
20051028,0.558901,135.0008859
20051029,0.561917,135.5628029
20051030,0.579212,136.1420149
20051031,0.728116,136.8701309
20051101,0.788458,137.6585889
20051102,0.728234,138.3868229
20051103,0.624182,139.0110049
20051104,0.563534,139.5745389
20051105,0.567684,140.1422229
20051106,0.585099,140.7273219
20051107,0.741026,141.4683479
20051108,0.799686,142.2680339
20051109,0.736457,143.0044909
20051110,0.309915,143.3144059
20051111,0.248041,143.5624469
20051112,0.314494,143.8769409
20051113,0.323905,144.2008459
20051114,0.248041,144.4488869
20051115,0.314494,144.7633809
20051116,0.323905,145.0872859
20051117,0.248041,145.3353269
20051118,0.314494,145.6498209
20051119,0.323905,145.9737259
20051120,0.248041,146.2217669
20051121,0.314494,146.5362609
20051122,0.323905,146.8601659
20051123,0.248041,147.1082069
20051124,0.314494,147.4227009
20051125,0.323905,147.7466059
20051126,0.248041,147.9946469
20051127,0.314494,148.3091409
20051128,0.323905,148.6330459
20051129,0.248041,148.8810869
20051130,0.314494,149.1955809
20051201,0.323905,149.5194859
20051202,0.248041,149.7675269
20051203,0.314494,150.0820209
20051204,0.323905,150.4059259
20051205,0.248041,150.6539669
20051206,0.314494,150.9684609
20051207,0.323905,151.2923659
20051208,0.248041,151.5404069
20051209,0.314494,151.8549009
20051210,0.323905,152.1788059
20051211,0.248041,152.4268469
20051212,0.314494,152.7413409
20051213,0.323905,153.0652459
20051214,0.248041,153.3132869
20051215,0.314494,153.6277809
20051216,0.323905,153.9516859
20051217,0.248041,154.1997269
20051218,0.314494,154.5142209
20051219,0.323905,154.8381259
20051220,0.248041,155.0861669
20051221,0.314494,155.4006609
20051222,0.323905,155.7245659
20051223,0.248041,155.9726069
20051224,0.314494,156.2871009
20051225,0.323905,156.6110059
20051226,0.248041,156.8590469
20051227,0.314494,157.1735409
20051228,0.323905,157.4974459
20051229,0.248041,157.7454869
20051230,0.314494,158.0599809
20051231,0.323905,158.3838859
20060101,0.248041,158.6319269
20060102,0.314494,158.9464209
20060103,0.323905,159.2703259
20060104,0.248041,159.5183669
20060105,0.314494,159.8328609
20060106,0.323905,160.1567659
20060107,0.248041,160.4048069
20060108,0.314494,160.7193009
20060109,0.323905,161.0432059
20060110,0.225479,161.2686849
20060111,0.163524,161.4322089
20060112,0.124025,161.5562339
20060113,0.0504571,161.606691
20060114,0.043043,161.649734
20060115,0.0349684,161.6847024
20060116,0.0217231,161.7064255
20060117,0.020678,161.7271035
20060118,0.0205857,161.7476892
20060119,0.0163447,161.7640339
20060120,0.020678,161.7847119
20060121,0.0205857,161.8052976
20060122,0.0163447,161.8216423
20060123,0.020678,161.8423203
20060124,0.0205857,161.862906
20060125,0.0163447,161.8792507
20060126,0.020678,161.8999287
20060127,0.0205857,161.9205144
20060128,0.0163447,161.9368591
20060129,0.020678,161.9575371
20060130,0.0205857,161.9781228
20060131,0.0163447,161.9944675
20060201,0.020678,162.0151455
20060202,0.0205857,162.0357312
20060203,0.0163447,162.0520759
20060204,0.020678,162.0727539
20060205,0.0205857,162.0933396
20060206,0.0163447,162.1096843
20060207,0.020678,162.1303623
20060208,0.0205857,162.150948
20060209,0.0163447,162.1672927
20060210,0.020678,162.1879707
20060211,0.0205857,162.2085564
20060212,0.0163447,162.2249011
20060213,0.020678,162.2455791
20060214,0.0205857,162.2661648
20060215,0.0163447,162.2825095
20060216,0.020678,162.3031875
20060217,0.0205857,162.3237732
20060218,0.0163447,162.3401179
20060219,0.020678,162.3607959
20060220,0.0205857,162.3813816
20060221,0.0163447,162.3977263
20060222,0.020678,162.4184043
20060223,0.0205857,162.43899
20060224,0.0163447,162.4553347
20060225,0.020678,162.4760127
20060226,0.0205857,162.4965984
20060227,0.0163447,162.5129431
20060228,0.020678,162.5336211
20060301,0.0205857,162.5542068
20060302,0.0163447,162.5705515
20060303,0.020678,162.5912295
20060304,0.0205857,162.6118152
20060305,0.0163447,162.6281599
20060306,0.020678,162.6488379
20060307,0.0205857,162.6694236
20060308,0.0163447,162.6857683
20060309,0.020678,162.7064463
20060310,0.0205857,162.727032
20060311,0.0163447,162.7433767
20060312,0.020678,162.7640547
20060313,0.0388325,162.8028872
20060314,0.0207127,162.8235999
20060315,0.01353,162.8371299
20060316,0.0147107,162.8518406
20060317,0.0107548,162.8625954
20060318,0.00471398,162.8673094
20060319,0.0283444,162.8956538
20060320,0.00731079,162.9029646
20060321,0.0242958,162.9272604
20060322,0.0213347,162.9485951
20060323,0.00296308,162.9515582
20060324,0.0159772,162.9675354
20060325,0.00543834,162.9729737
20060326,0.0156019,162.9885756
20060327,0.00391214,162.9924877
20060328,0.000853053,162.9933408
20060329,0.00485232,162.9981931
20060330,0.000225635,162.9984187
20060331,9.07E-05,1.63E+02
20060401,-0.00207169,1.63E+02
20060402,-0.00283781,1.63E+02
20060403,-0.00587746,1.63E+02
20060404,-0.00301247,1.63E+02
20060405,0.00698843,1.63E+02
20060406,0.00949116,1.63E+02
20060407,0.00548419,1.63E+02
20060408,0.00725783,1.63E+02
20060409,0.00477022,1.63E+02
20060410,0.0200414,1.63E+02
20060411,0.00976775,1.63E+02
20060412,0.0185261,1.63E+02
20060413,0.0127952,1.63E+02
20060414,0.040552,1.63E+02
20060415,0.0324901,1.63E+02
20060416,0.0323943,1.63E+02
20060417,0.0343816,1.63E+02
20060418,0.0419799,1.63E+02
20060419,0.0599074,1.63E+02
20060420,0.0300674,1.63E+02
20060421,0.0359025,1.63E+02
20060422,0.0823386,1.63E+02
20060423,0.156697,1.64E+02
20060424,0.0981144,1.64E+02
20060425,0.162763,1.64E+02
20060426,0.206305,1.64E+02
20060427,0.161529,1.64E+02
20060428,0.154562,1.64E+02
20060429,0.110297,1.65E+02
20060430,0.152488,1.65E+02
20060501,0.112101,1.65E+02
20060502,0.110749,1.65E+02
20060503,0.164139,1.65E+02
20060504,0.122468,1.65E+02
20060505,0.0983829,1.65E+02
20060506,0.125085,1.65E+02
20060507,0.0719643,1.65E+02
20060508,0.0573981,1.66E+02
20060509,0.0926304,1.66E+02
20060510,0.0408308,1.66E+02
20060511,0.0281894,1.66E+02
20060512,0.0324945,1.66E+02
20060513,0.00677001,1.66E+02
20060514,0.0544842,1.66E+02
20060515,0.0702529,1.66E+02
20060516,0.0146359,1.66E+02
20060517,0.0150437,1.66E+02
20060518,0.0170233,1.66E+02
20060519,-0.0127973,1.66E+02
20060520,0.0055621,1.66E+02
20060521,-0.00244803,1.66E+02
20060522,0.0276044,1.66E+02
20060523,-0.00154881,1.66E+02
20060524,0.00575044,1.66E+02
20060525,-0.0047199,1.66E+02
20060526,-0.0140181,1.66E+02
20060527,0.0149188,1.66E+02
20060528,0.00932037,1.66E+02
20060529,0.0166737,1.66E+02
20060530,-0.0102757,1.66E+02
20060531,0.00622076,1.66E+02
20060601,-0.0150528,1.66E+02
20060602,0.0139541,1.66E+02
20060603,0.0870146,1.66E+02
20060604,0.0880823,1.66E+02
20060605,0.0386275,1.66E+02
20060606,0.0529058,1.66E+02
20060607,0.125143,1.66E+02
20060608,0.157786,1.66E+02
20060609,0.159676,1.67E+02
20060610,0.190985,1.67E+02
20060611,0.148766,1.67E+02
20060612,0.0998478,1.67E+02
20060613,0.112748,1.67E+02
20060614,0.107527,1.67E+02
20060615,0.0875507,1.67E+02
20060616,0.108603,1.68E+02
20060617,0.0819998,1.68E+02
20060618,0.0529956,1.68E+02
20060619,0.0648994,1.68E+02
20060620,0.0755992,1.68E+02
20060621,0.0509809,1.68E+02
20060622,0.0735971,1.68E+02
20060623,0.0500933,1.68E+02
20060624,0.150948,1.68E+02
20060625,0.104352,1.68E+02
20060626,0.112867,1.68E+02
20060627,0.06776,1.68E+02
20060628,0.105383,1.69E+02
20060629,0.150621,1.69E+02
20060630,0.236907,1.69E+02
20060701,0.258019,1.69E+02
20060702,0.188223,1.69E+02
20060703,0.108663,1.69E+02
