TIMESTAMP,NEE_VUT_REF,Cumulative
20050606,-3.15035,-482.2406557
20050607,-3.18155,-485.4222057
20050608,-3.018,-488.4402057
20050609,-3.15035,-491.5905557
20050610,-3.18155,-494.7721057
20050611,-3.018,-497.7901057
20050612,-3.15035,-500.9404557
20050613,-3.18155,-504.1220057
20050614,-3.018,-507.1400057
20050615,-3.15035,-510.2903557
20050616,-3.18155,-513.4719057
20050617,-3.018,-516.4899057
20050618,-3.15035,-519.6402557
20050619,-3.18155,-522.8218057
20050620,-3.018,-525.8398057
20050621,-3.15035,-528.9901557
20050622,-3.18155,-532.1717057
20050623,-3.18155,-535.3532557
20050624,-3.4985,-538.8517557
20050625,-2.5758,-541.4275557
20050626,-2.39712,-543.8246757
20050627,-2.25018,-546.0748557
20050628,-2.94483,-549.0196857
20050629,-2.55499,-551.5746757
20050630,-2.62261,-554.1972857
20050701,-2.65861,-556.8558957
20050702,-1.80964,-558.6655357
20050703,-1.84999,-560.5155257
20050704,-1.48876,-562.0042857
20050705,-1.60467,-563.6089557
20050706,-2.97484,-566.5837957
20050707,-3.08678,-569.6705757
20050708,-3.47194,-573.1425157
20050709,-2.91085,-576.0533657
20050710,-0.627045,-576.6804107
20050711,-2.18952,-578.8699307
20050712,-2.60627,-581.4762007
20050713,-2.18928,-583.6654807
20050714,-2.85874,-586.5242207
20050715,-2.46548,-588.9897007
20050716,-2.82417,-591.8138707
20050717,-2.5644,-594.3782707
20050718,-2.84829,-597.2265607
20050719,-3.07774,-600.3043007
20050720,-1.4532,-601.7575007
20050721,-1.72737,-603.4848707
20050722,-1.23658,-604.7214507
20050723,-1.08303,-605.8044807
20050724,-1.25726,-607.0617407
20050725,-2.26326,-609.3250007
20050726,-1.7248,-611.0498007
20050727,-2.06198,-613.1117807
20050728,-2.94121,-616.0529907
20050729,-1.37879,-617.4317807
20050730,-1.09027,-618.5220507
20050731,-1.73236,-620.2544107
20050801,-1.47164,-621.7260507
20050802,-1.63532,-623.3613707
20050803,-0.835846,-624.1972167
20050804,-1.43505,-625.6322667
20050805,-1.23558,-626.8678467
20050806,-0.691335,-627.5591817
20050807,-1.53089,-629.0900717
20050808,-1.97048,-631.0605517
20050809,-1.30438,-632.3649317
20050810,-0.774883,-633.1398147
20050811,-0.796115,-633.9359297
20050812,-1.20639,-635.1423197
20050813,-1.14502,-636.2873397
20050814,-1.28576,-637.5730997
20050815,-1.42321,-638.9963097
20050816,-0.499442,-639.4957517
20050817,-0.486982,-639.9827337
20050818,-0.029002,-640.0117357
20050819,0.933646,-639.0780897
20050820,0.0332958,-639.0447939
20050821,-0.22623,-639.2710239
20050822,0.000481492,-639.2705424
20050823,0.178178,-639.0923644
20050824,0.381613,-638.7107514
20050825,0.435866,-638.2748854
20050826,0.0758554,-638.19903
20050827,0.198929,-638.000101
20050828,0.312364,-637.687737
20050829,0.550333,-637.137404
20050830,0.293501,-636.843903
20050831,0.837572,-636.006331
20050901,0.792919,-635.213412
20050902,0.699819,-634.513593
20050903,0.576187,-633.937406
20050904,0.509531,-633.427875
20050905,0.70045,-632.727425
20050906,0.710043,-632.017382
20050907,0.759956,-631.257426
20050908,0.643654,-630.613772
20050909,0.593854,-630.019918
20050910,0.520066,-629.499852
20050911,0.521317,-628.978535
20050912,0.540029,-628.438506
20050913,0.660132,-627.778374
20050914,0.465548,-627.312826
20050915,0.424211,-626.888615
20050916,0.584113,-626.304502
20050917,0.53915,-625.765352
20050918,0.553688,-625.211664
20050919,0.702167,-624.509497
20050920,0.53915,-623.970347
20050921,0.487222,-623.483125
20050922,0.702167,-622.780958
20050923,0.53915,-622.241808
20050924,0.487222,-621.754586
20050925,0.702167,-621.052419
20050926,0.53915,-620.513269
20050927,0.487222,-620.026047
20050928,0.702167,-619.32388
20050929,0.53915,-618.78473
20050930,0.487222,-618.297508
20051001,0.702167,-617.595341
20051002,0.53915,-617.056191
20051003,0.487222,-616.568969
20051004,0.702167,-615.866802
20051005,0.53915,-615.327652
20051006,0.487222,-614.84043
20051007,0.702167,-614.138263
20051008,0.53915,-613.599113
20051009,0.487222,-613.111891
20051010,0.702167,-612.409724
20051011,0.53915,-611.870574
20051012,0.487222,-611.383352
20051013,0.702167,-610.681185
20051014,0.53915,-610.142035
20051015,0.487222,-609.654813
20051016,0.702167,-608.952646
20051017,0.53915,-608.413496
20051018,0.487222,-607.926274
20051019,0.702167,-607.224107
20051020,0.53915,-606.684957
20051021,0.487222,-606.197735
20051022,0.702167,-605.495568
20051023,0.53915,-604.956418
20051024,0.487222,-604.469196
20051025,0.702167,-603.767029
20051026,0.53915,-603.227879
20051027,0.487222,-602.740657
20051028,0.702167,-602.03849
20051029,0.53915,-601.49934
20051030,0.487222,-601.012118
20051031,0.702167,-600.309951
20051101,0.53915,-599.770801
20051102,0.487222,-599.283579
20051103,0.702167,-598.581412
20051104,0.53915,-598.042262
20051105,0.487222,-597.55504
20051106,0.702167,-596.852873
20051107,0.53915,-596.313723
20051108,0.487222,-595.826501
20051109,0.702167,-595.124334
20051110,0.53915,-594.585184
20051111,0.487222,-594.097962
20051112,0.702167,-593.395795
20051113,0.53915,-592.856645
20051114,0.487222,-592.369423
20051115,0.702167,-591.667256
20051116,0.53915,-591.128106
20051117,0.487222,-590.640884
20051118,0.702167,-589.938717
20051119,0.53915,-589.399567
20051120,0.487222,-588.912345
20051121,0.702167,-588.210178
20051122,0.53915,-587.671028
20051123,0.487222,-587.183806
20051124,0.702167,-586.481639
20051125,0.53915,-585.942489
20051126,0.487222,-585.455267
20051127,0.702167,-584.7531
20051128,0.53915,-584.21395
20051129,0.487222,-583.726728
20051130,0.702167,-583.024561
20051201,0.53915,-582.485411
20051202,0.487222,-581.998189
20051203,0.702167,-581.296022
20051204,0.53915,-580.756872
20051205,0.487222,-580.26965
20051206,0.702167,-579.567483
20051207,0.53915,-579.028333
20051208,0.487222,-578.541111
20051209,0.702167,-577.838944
20051210,0.53915,-577.299794
20051211,0.487222,-576.812572
20051212,0.702167,-576.110405
20051213,0.53915,-575.571255
20051214,0.487222,-575.084033
20051215,0.702167,-574.381866
20051216,0.53915,-573.842716
20051217,0.487222,-573.355494
20051218,0.702167,-572.653327
20051219,0.53915,-572.114177
20051220,0.487222,-571.626955
20051221,0.702167,-570.924788
20051222,0.53915,-570.385638
20051223,0.487222,-569.898416
20051224,0.702167,-569.196249
20051225,0.53915,-568.657099
20051226,0.487222,-568.169877
20051227,0.702167,-567.46771
20051228,0.53915,-566.92856
20051229,0.487222,-566.441338
20051230,0.686635,-565.754703
20051231,0.505297,-565.249406
20060101,0.393001,-564.856405
20060102,0.479071,-564.377334
20060103,0.370897,-564.006437
20060104,0.290005,-563.716432
20060105,0.384744,-563.331688
20060106,0.278907,-563.052781
20060107,0.169563,-562.883218
20060108,0.269368,-562.61385
20060109,0.195272,-562.418578
20060110,0.169563,-562.249015
20060111,0.269368,-561.979647
20060112,0.195272,-561.784375
20060113,0.169563,-561.614812
20060114,0.269368,-561.345444
20060115,0.195272,-561.150172
20060116,0.169563,-560.980609
